toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
2981.01,287145649,CP,10h53m56.97s,163.4873940,-25d31m28.56s,-25.5245990,-7.2320000,17.8620000,2459302.7190290,3.6015056,3.0240000,13630.0000000,12.3972000,556.6160000,1353.0000000,12.7533000,527.7890000,6055.0000000,4.4600000,1.0300000,2021-06-04 01:29:38,2025-04-21 12:03:49
2982.01,211446495,PC,11h03m12.54s,165.8022380,-09d57m48.49s,-9.9634700,-9.2980000,-12.9470000,2459296.1913410,4.8701613,2.6230000,12330.0000000,6.1344300,137.2540000,953.0000000,13.4964000,314.5610000,5268.0000000,4.9200000,0.5500000,2021-06-04 01:29:38,2024-08-22 10:08:01
2983.01,168449943,PC,11h07m21.84s,166.8410160,-27d13m06.11s,-27.2183650,-4.0160000,-1.8930000,2458567.8315110,3.4287311,2.3000000,34250.0000000,16.9576000,180.2830000,1020.0000000,13.5714000,530.6860000,5231.0000000,4.4700000,0.9100000,2021-06-04 01:29:38,2024-08-22 10:08:01
2984.01,168405330,APC,11h06m08.37s,166.5348880,-25d00m53.38s,-25.0148270,24.8240000,-66.0340000,2459303.2099920,9.1622680,2.0670000,20340.0000000,11.8107000,34.4415000,674.0000000,11.9316000,187.5060000,4935.8000000,4.5900000,0.7500000,2021-06-04 01:29:38,2025-04-26 12:03:08
2985.01,168384845,PC,11h05m55.17s,166.4798770,-27d46m06.02s,-27.7683380,-8.7820000,3.3730000,2458563.0687980,3.8996784,4.6680000,3420.0000000,12.1415000,1690.7100000,1786.0000000,12.9575000,1262.0200000,6382.0000000,3.9400000,2.0100000,2021-06-04 01:29:38,2024-08-22 10:08:01
2986.01,148497855,PC,10h55m05.17s,163.7715610,-06d28m42.43s,-6.4784520,-12.9380000,-4.7310000,2459301.5802360,3.2783445,3.6570000,3140.0000000,8.3232700,1102.7000000,1605.0000000,12.0682000,563.1490000,5940.7000000,4.1300000,1.4900000,2021-06-04 01:29:39,2024-08-22 10:08:01
2987.01,141631253,FP,08h39m12.64s,129.8026780,-44d22m12.18s,-44.3700510,-4.5060000,5.5540000,2459963.2019950,1.6709011,2.2820392,1210.5574745,5.3730452,3484.1539380,1959.4946555,10.8521000,327.4630000,7051.0000000,4.4200000,1.2684000,2021-06-04 01:29:39,2024-09-08 10:08:02
2988.01,105759569,PC,10h25m33.09s,156.3878910,-37d24m27.56s,-37.4076550,-5.6420000,-12.3160000,2459303.1741660,1.8865581,1.6990000,3150.0000000,7.7145100,646.5420000,,12.4260000,441.4100000,5564.2000000,,1.3600000,2021-06-04 01:29:39,2024-08-22 10:08:01
2989.01,97825640,PC,11h24m55.6s,171.2316750,-27d03m44.5s,-27.0623620,-118.0940000,-15.5360000,2459302.2249960,3.1228396,2.1800000,28060.0000000,13.4539000,86.7639000,850.0000000,12.7103000,195.7950000,4262.0000000,4.4900000,0.7700000,2021-06-04 01:29:39,2024-08-22 10:08:01
299.01,156075294,PC,00h42m22.71s,10.5946210,-48d17m37.04s,-48.2936220,-2.5940000,-12.3940000,2459092.7867420,5.7217124,3.7733987,5455.5856088,9.1008936,310.5569713,1070.6686102,12.3012000,447.7840000,5541.0000000,4.2800000,1.1931300,2018-12-20 19:43:30,2024-04-25 10:08:01
2990.01,73433128,PC,10h18m50.72s,154.7113140,-41d11m38.43s,-41.1940070,-3.7810000,1.0070000,2459298.3394680,7.4659746,2.3960000,3570.0000000,15.9063000,553.0110000,1350.0000000,12.0230000,763.6430000,6439.0000000,3.9700000,1.9500000,2021-06-04 01:29:40,2024-08-22 10:08:01
2991.01,49046332,PC,10h57m26.23s,164.3593120,-34d41m25.21s,-34.6903360,37.9760000,-66.1110000,2459304.8004830,5.5809252,2.5450000,10780.0000000,8.1016700,50.6483000,743.0000000,12.7171000,213.8880000,4455.0000000,4.5300000,0.7600000,2021-06-04 01:29:40,2024-08-22 10:08:01
2992.01,49045066,PC,10h57m15.98s,164.3165640,-32d19m20.78s,-32.3224380,-10.0010000,14.5930000,2459305.0448790,3.0078200,3.5030000,6510.0000000,12.7824000,1104.6700000,1606.0000000,11.9728000,542.0260000,5999.1000000,4.1100000,1.5400000,2021-06-04 01:29:40,2024-08-22 10:08:01
2993.01,48768158,PC,10h48m54.44s,162.2268410,-32d25m11.82s,-32.4199510,6.2420000,-18.6610000,2458564.2197160,2.3378096,2.3070000,6880.0000000,,,,13.5586000,608.6310000,,,,2021-06-04 01:29:40,2024-08-22 10:08:01
2994.01,36718161,PC,10h03m01.66s,150.7569190,-43d47m59.65s,-43.7999040,-5.4870000,3.3590000,2459303.3022870,4.0257967,1.9450000,7390.0000000,,3715.8000000,2175.0000000,12.1480000,3222.0500000,9045.0000000,,,2021-06-04 01:29:40,2024-08-22 10:08:01
2995.01,36381058,PC,10h00m14.75s,150.0614730,-44d00m58.77s,-44.0163240,-6.9280000,7.3410000,2460015.4538910,1.6566182,2.8470000,12290.0000000,15.7246000,3282.0300000,2108.0000000,12.7960000,779.5440000,6504.0000000,4.2800000,1.3800000,2021-06-04 01:29:40,2024-08-22 10:08:01
2996.01,35855047,PC,09h56m19.17s,149.0798890,-46d37m28.31s,-46.6245300,-18.8840000,-20.7070000,2459300.7963580,2.3627442,3.0950000,1870.0000000,5.1554200,1735.3900000,1798.0000000,11.6828000,354.7720000,5939.0000000,4.3200000,1.1800000,2021-06-04 01:29:40,2024-08-22 10:08:01
2997.01,35652085,PC,09h54m54.01s,148.7250500,-43d41m18.5s,-43.6884710,-17.5320000,8.0530000,2459989.3235900,2.2060441,4.1301608,7122.1032213,18.0034887,4890.3412284,2132.8216494,12.3898000,884.4990000,6313.0000000,3.8900000,2.0898499,2021-06-04 01:29:41,2025-02-28 12:03:50
2998.01,34737413,PC,09h48m41.9s,147.1745660,-46d04m50.07s,-46.0805750,-7.8570000,5.4780000,2459303.2405190,1.5297119,2.2970000,2410.0000000,9.9183900,3456.4100000,2136.0000000,12.5382000,1019.2700000,6683.0000000,3.9600000,2.0500000,2021-06-04 01:29:41,2024-08-22 10:08:01
2999.01,34505005,FP,09h47m41.16s,146.9215030,-46d51m54.94s,-46.8652600,-6.5380000,8.7420000,2459302.4341830,5.1627718,3.1390000,19050.0000000,15.0573000,437.1790000,1273.0000000,12.9093000,645.9650000,6749.0000000,4.5300000,1.0800000,2021-06-04 01:29:41,2024-08-22 10:08:01
300.01,166697854,FP,02h22m56.98s,35.7374370,-53d04m12.7s,-53.0701950,13.0520000,7.7540000,2458354.4296500,2.7575300,1.3760000,1071.4500000,6.9989100,197.3230000,1044.0000000,10.8387000,397.3910000,5776.5000000,2.9900000,1.9400000,2018-12-20 19:43:30,2021-12-06 16:02:02
3000.01,23435610,PC,11h12m47.09s,168.1961960,-32d51m09.69s,-32.8526930,2.0800000,-5.9260000,2459296.6464750,5.2080700,3.2490000,29630.0000000,16.3192000,240.9590000,1097.0000000,12.7959000,468.2850000,5836.5000000,4.5100000,0.9400000,2021-06-04 01:29:41,2024-08-22 10:08:01
3001.01,468977648,FP,09h35m46.9s,143.9454360,-52d22m16.98s,-52.3713820,,,2459302.2969760,2.0902180,3.3290000,8180.0000000,19.2766000,3795.7100000,2186.0000000,13.0698000,1142.6800000,6328.0000000,,2.0800000,2021-06-04 01:29:41,2024-12-16 12:03:24
3002.01,402053027,PC,09h05m34.02s,136.3917680,-50d39m57.97s,-50.6661020,-7.1950000,-1.6850000,2459303.5775920,7.7971071,1.8730000,23150.0000000,22.9819000,22.0881000,603.0000000,13.2952000,,4978.0000000,,1.4700000,2021-06-04 01:29:41,2024-08-22 10:08:01
3003.01,400762242,PC,08h58m18.94s,134.5789320,-50d14m17.96s,-50.2383230,-9.7990000,5.3470000,2460015.3921250,1.6224281,2.0130000,1250.0000000,7.1275500,3920.0800000,2204.0000000,11.9236000,703.2420000,7517.0000000,4.0800000,1.9800000,2021-06-04 01:29:41,2024-08-22 10:08:01
3004.01,400395395,FP,08h56m00.53s,134.0021980,-50d19m42.06s,-50.3283510,-4.5980000,-0.3680000,2459303.8099660,3.2891219,2.9480000,8100.0000000,15.1457000,2357.8200000,1941.0000000,12.4564000,668.6590000,6947.0000000,4.1900000,1.6400000,2021-06-04 01:29:41,2024-08-22 10:08:01
3005.01,386297468,FP,09h16m45.68s,139.1903530,-59d31m40.85s,-59.5280150,-9.5270000,5.5740000,2459329.6769490,2.0958074,2.9920000,2350.0000000,7.6384300,4081.3800000,2226.0000000,12.3487000,768.8450000,6793.0000000,4.2000000,1.6000000,2021-06-04 01:29:42,2024-09-10 12:02:48
3006.01,386161311,PC,09h16m49.04s,139.2043480,-54d02m49.49s,-54.0470810,-10.4440000,-2.7130000,2459989.1975360,8.6134600,2.3490000,12840.0000000,20.6812000,172.5130000,1009.0000000,11.9644000,561.8540000,6595.0000000,4.1700000,1.6000000,2021-06-04 01:29:42,2024-08-22 10:08:01
3007.01,384034837,PC,09h02m33.57s,135.6398600,-56d00m46.08s,-56.0128010,2.7570000,1.8230000,2459331.0907280,4.2768515,4.5860000,5000.0000000,12.0270000,860.3040000,1508.0000000,13.1623000,888.5030000,5691.0000000,3.9600000,1.7300000,2021-06-04 01:29:42,2024-08-22 10:08:01
3008.01,383666033,FP,09h00m08.42s,135.0350680,-56d04m09.29s,-56.0692460,3.7890000,-12.9980000,2459328.0976910,3.9678136,4.2380000,760.0000000,2.8175600,1275.1000000,1664.0000000,11.2123000,263.5130000,6138.0000000,4.4800000,1.0300000,2021-06-04 01:29:42,2024-08-22 10:08:01
3009.01,357634632,PC,09h11m47.69s,137.9487020,-60d37m28.93s,-60.6247040,-4.9620000,5.1840000,2459332.0749410,3.3653430,3.3520000,7700.0000000,16.7174000,5266.4000000,2373.0000000,12.9119000,1705.6200000,9582.0000000,4.3000000,1.8300000,2021-06-04 01:29:42,2024-08-22 10:08:01
301.01,144301052,PC,23h37m11.38s,354.2974020,-42d00m37.16s,-42.0103210,-15.8250000,-14.3990000,2459090.7554510,3.7440143,2.9949786,1773.5844948,7.2887349,1440.2792168,1571.1998285,12.0684000,667.7450000,6048.0000000,4.0300000,1.7045799,2018-12-20 19:43:30,2024-04-25 10:08:01
3010.01,357202877,PC,09h07m46.53s,136.9438890,-61d00m41.5s,-61.0115290,25.2380000,-19.2470000,2459318.2008380,9.5537684,3.4140000,18260.0000000,18.0441000,125.8060000,933.0000000,11.9656000,421.0940000,5816.0000000,4.2500000,1.2700000,2021-06-04 01:29:42,2024-08-22 10:08:01
3011.01,356461227,PC,08h57m47.14s,134.4464030,-61d36m51.55s,-61.6143190,,,2459329.3455640,1.8418712,1.6330000,10500.0000000,,792.6530000,1478.0000000,13.2464000,1011.7200000,5952.0000000,,,2021-06-04 01:29:42,2024-08-22 10:08:01
3012.01,437560683,PC,09h25m39.99s,141.4166110,-54d50m28.45s,-54.8412350,,,2459991.4597250,3.0920297,4.0267639,63491.9490893,,579.0256574,1251.1062730,13.7563000,1423.2700000,5804.0000000,,,2021-06-04 01:36:21,2024-01-17 10:08:02
3013.01,383949205,PC,09h02m18.26s,135.5761000,-57d31m37.52s,-57.5270880,-14.9890000,11.8810000,2459322.2755010,5.4722557,6.3660000,1800.0000000,11.5748000,1142.8800000,1619.0000000,12.7007000,1173.0600000,5847.0000000,3.5700000,2.8000000,2021-06-04 01:36:22,2024-08-22 10:08:01
3014.01,383806208,PC,09h00m57.25s,135.2385550,-56d33m24.95s,-56.5569310,-4.0140000,11.8260000,2459330.9338720,1.7946783,3.3060000,2860.0000000,8.7104100,4554.6600000,2288.0000000,13.2576000,1023.5900000,6351.0000000,4.0900000,1.6800000,2021-06-04 01:36:22,2024-08-22 10:08:01
3015.01,357801293,PC,09h12m01.65s,138.0068780,-61d27m49.01s,-61.4636140,-10.8570000,7.5960000,2460015.0341860,4.2745762,4.2880000,3620.0000000,10.7453000,1157.6700000,1625.0000000,13.2438000,1146.2700000,6375.0000000,4.0400000,1.7900000,2021-06-04 01:36:22,2024-08-22 10:08:01
3016.01,356200601,PC,08h53m34.73s,133.3947210,-62d47m00.42s,-62.7834510,3.9480000,-0.7670000,2459325.9293050,5.1139634,2.2400000,7090.0000000,12.9912000,217.0910000,1069.0000000,13.1847000,930.9050000,6451.0000000,4.2100000,1.4900000,2021-06-04 01:36:22,2024-08-22 10:08:01
3017.01,122418622,PC,08h54m48.53s,133.7021940,-55d28m46.29s,-55.4795250,-13.4270000,7.1950000,2459300.6995640,3.0525290,3.3330000,14090.0000000,16.9171000,1477.0300000,1727.0000000,12.5422000,718.9590000,6802.0000000,4.3200000,1.3800000,2021-06-04 01:36:22,2025-05-08 12:03:13
3018.01,45684223,FP,08h44m34.6s,131.1441800,-59d11m50.24s,-59.1972900,-8.0750000,11.7800000,2459323.3404640,6.5832019,3.1350000,5280.0000000,7.1331300,168.6770000,1003.0000000,12.7818000,461.7580000,5809.0000000,4.4800000,0.9700000,2021-06-04 01:36:22,2024-08-22 10:08:01
3019.01,45296362,PC,08h40m23.43s,130.0976400,-58d58m39.64s,-58.9776790,-14.4420000,26.6730000,2459329.1296500,5.9594909,2.2010000,15090.0000000,12.8042000,105.0770000,891.0000000,13.4834000,676.1330000,5950.0000000,4.4700000,1.0000000,2021-06-04 01:36:22,2024-08-22 10:08:01
302.01,229111835,PC,01h09m55.51s,17.4812780,-52d14m22.15s,-52.2394860,70.7710000,-3.1610000,2458356.6823700,6.7014500,1.5790000,10940.0000000,8.1524600,10.4754000,501.0000000,12.9317000,195.1240000,4130.0000000,4.5100000,0.7400000,2018-12-20 19:43:30,2021-10-29 12:59:15
3020.01,45191604,PC,08h40m37.25s,130.1552240,-57d13m25.82s,-57.2238390,-4.5470000,6.0940000,2459332.1455600,3.0327366,2.5480000,12000.0000000,19.6858000,1111.8900000,1608.0000000,13.4366000,1498.3600000,7124.0000000,4.1300000,1.7900000,2021-06-04 01:36:23,2024-08-22 10:08:01
3021.01,45054849,PC,08h39m06.73s,129.7780310,-56d15m41.94s,-56.2616490,-4.0930000,1.5520000,2459998.8981000,11.2645152,5.7780000,10110.0000000,,205.8180000,1055.0000000,13.5566000,,5869.8000000,,,2021-06-04 01:36:23,2024-08-22 10:08:01
3022.01,287721202,PC,08h25m28.51s,126.3687850,-73d15m32.3s,-73.2589720,-5.2860000,-0.6130000,2459375.1963670,8.9909040,1.7800000,6500.0000000,10.4018000,58.9074000,771.0000000,11.7834000,282.6310000,5354.0000000,4.3500000,1.0700000,2021-06-04 01:36:23,2024-08-22 10:08:01
3023.01,454248975,CP,11h01m15.8s,165.3158230,-72d21m24.13s,-72.3567040,-66.7270000,25.6260000,2459359.9029820,3.9014904,4.8300000,9050.0000000,16.2567000,865.6970000,1511.0000000,11.4848000,389.9160000,5512.0000000,3.9700000,1.6900000,2021-06-04 01:36:23,2024-08-22 10:08:01
3024.01,452576848,PC,09h30m07.49s,142.5312130,-76d13m14.16s,-76.2206010,-4.7100000,-2.3900000,2460042.9644590,2.5071775,3.0618698,14812.1573416,14.7740421,1117.8060083,1474.7260760,13.5618000,777.2240000,5996.0000000,4.3500000,1.1625000,2021-06-04 01:36:23,2024-09-10 10:08:02
3025.01,452464529,PC,09h16m10.78s,139.0449060,-76d30m20.93s,-76.5058130,0.6660000,6.5100000,2460044.6928780,3.6794732,4.1300000,6360.0000000,11.3997000,933.5220000,1539.0000000,13.4826000,888.8220000,5823.0000000,4.1500000,1.4200000,2021-06-04 01:36:23,2024-08-22 10:08:01
3026.01,449491381,PC,10h42m50.68s,160.7111590,-71d53m26.01s,-71.8905590,-8.4450000,3.3010000,2459323.7851490,4.8206566,4.4680000,17740.0000000,15.0250000,645.5380000,1404.0000000,12.8527000,585.6620000,6002.0000000,4.3800000,1.1300000,2021-06-04 01:36:23,2024-08-22 10:08:01
3027.01,282091492,PC,09h01m12.1s,135.3004220,-75d05m17.22s,-75.0881160,-6.3510000,15.6440000,2459384.3994710,3.3794034,3.3320000,3610.0000000,10.0889000,934.7480000,1540.0000000,12.2231000,652.6900000,6072.0000000,4.0400000,1.6700000,2021-06-04 01:36:24,2024-08-22 10:08:01
3028.01,467955232,PC,11h19m31.48s,169.8811850,-64d54m05.9s,-64.9016400,-2.2490000,-2.9320000,2459359.5638090,3.0525705,4.8110000,8760.0000000,,837.8220000,1498.0000000,13.1106000,,4817.8000000,,,2021-06-04 01:36:24,2024-08-22 10:08:01
3029.01,465540915,PC,10h54m42.11s,163.6754740,-60d20m52.03s,-60.3477870,-6.4720000,3.1120000,2460014.5676210,2.0252285,5.2098256,2725.4212975,,39543.7591713,1267.0000000,10.8257000,11925.2000000,3600.5000000,,,2021-06-04 01:36:24,2024-09-07 10:08:02
303.01,145750719,KP,22h45m27.37s,341.3640340,-14d59m30.39s,-14.9917750,3.4810000,-2.7870000,2459468.5327010,3.5608112,3.3890000,4890.0000000,10.4972000,621.4820000,1390.0000000,12.0213000,486.4740000,5659.0000000,4.1000000,1.4700000,2018-12-20 19:43:30,2022-10-20 16:02:02
3030.01,465275307,PC,10h52m26.78s,163.1115820,-64d31m24.39s,-64.5234430,-31.3600000,-10.5330000,2459360.0483920,2.1510781,2.3550000,16930.0000000,,773.1550000,1469.0000000,12.8040000,1107.8100000,5769.0000000,,,2021-06-04 01:36:24,2024-08-22 10:08:01
3031.01,460686828,PC,10h33m33.42s,158.3892330,-61d43m00.09s,-61.7166920,-21.9390000,5.2250000,2459330.9524510,3.9935853,2.8460000,19930.0000000,21.2425000,842.8980000,1501.0000000,12.4404000,353.1470000,5709.0000000,4.5000000,0.9400000,2021-06-04 01:36:24,2024-08-22 10:08:01
3032.01,401283491,PC,12h32m28.83s,188.1201050,-50d18m51s,-50.3141680,-35.7890000,1.0210000,2458622.1831630,3.4677103,2.2340000,10000.0000000,12.3649000,273.6550000,1133.0000000,13.2727000,673.1830000,5645.0000000,4.2900000,1.1800000,2021-06-04 01:36:25,2024-08-22 10:08:01
3033.01,398725538,APC,10h47m48.74s,161.9530930,-68d09m03.37s,-68.1509370,-15.2420000,-10.1740000,2458622.8144340,3.9982381,2.8670000,53030.0000000,20.4596000,235.4370000,1091.0000000,13.5836000,549.7080000,5509.0000000,4.5300000,0.8800000,2021-06-04 01:36:25,2024-08-22 10:08:01
3034.01,391645374,PC,10h47m13.71s,161.8071100,-60d45m01.03s,-60.7502860,,,2459329.7923140,1.4032876,2.5340000,12010.0000000,,6122.3800000,2464.0000000,13.2714000,730.4290000,5649.5000000,,,2021-06-04 01:36:25,2024-08-22 10:08:01
3035.01,390444761,PC,10h43m04.59s,160.7691100,-63d52m42.46s,-63.8784620,,,2459353.3444870,5.2803048,2.7520000,14540.0000000,,,,13.1560000,606.2080000,,,,2021-06-04 01:36:25,2024-08-22 10:08:01
3036.01,390157607,FP,12h14m14.78s,183.5615970,-56d46m23.71s,-56.7732520,-17.3890000,1.0510000,2458623.6621710,0.3859142,1.1890000,5590.0000000,7.7649100,13435.8000000,2999.0000000,13.4748000,786.7830000,6721.0000000,4.5500000,1.0500000,2021-06-04 01:36:25,2024-08-22 10:08:01
3037.01,376209245,PC,11h56m44.32s,179.1846680,-56d45m23.84s,-56.7566230,-15.2080000,2.3360000,2459328.6868510,2.1357662,3.2720000,13310.0000000,18.0173000,4286.5600000,2254.0000000,13.1460000,1110.6600000,7428.0000000,4.3000000,1.5200000,2021-06-04 01:36:25,2024-08-22 10:08:01
3038.01,376036292,PC,10h10m58.89s,152.7453900,-64d07m02.11s,-64.1172540,-6.7010000,1.6350000,2460014.5155820,2.9677851,3.5398550,18226.8366329,24.1966313,1805.0833967,1662.4326793,13.5635000,1134.3100000,6185.0000000,4.1100000,1.5855700,2021-06-04 01:36:26,2024-09-08 10:08:02
3039.01,373033374,PC,10h12m28.98s,153.1207440,-67d15m19.95s,-67.2555420,-22.0990000,7.4700000,2459357.4461430,3.4128930,2.6000000,15960.0000000,14.5305000,351.3110000,1206.0000000,12.4816000,455.2370000,5691.0000000,4.3300000,1.1300000,2021-06-04 01:36:26,2024-08-22 10:08:01
304.01,262530873,FP,01h21m58.57s,20.4940250,-44d25m00.29s,-44.4167470,-4.3180000,-1.9290000,2458356.2860600,2.2417200,3.9890000,23700.0000000,28.4732000,2815.2000000,2029.0000000,12.5145000,964.6410000,6292.0000000,3.9800000,1.8800000,2018-12-20 19:43:30,2021-10-29 12:59:15
3040.01,372596795,PC,10h06m00.39s,151.5016270,-66d53m52.81s,-66.8980020,-29.8650000,15.6590000,2459359.7187890,3.5366051,2.5870000,12660.0000000,13.8209000,423.4600000,1263.0000000,12.1787000,457.5680000,6026.0000000,4.3400000,1.1900000,2021-06-04 01:36:26,2024-08-22 10:08:01
3041.01,371864043,PC,09h57m17.94s,149.3247480,-68d46m44.78s,-68.7791050,-25.2830000,13.9620000,2459359.1352060,2.9599541,3.5230000,7190.0000000,15.9636000,1361.3500000,1692.0000000,11.2553000,484.9700000,6267.7000000,4.0000000,1.8400000,2021-06-04 01:36:26,2024-09-01 12:02:56
3042.01,361219651,PC,09h35m41s,143.9208430,-64d52m34s,-64.8761110,-4.0250000,3.1810000,2459356.4774440,2.7559464,3.2550000,4130.0000000,,1455.7700000,1720.0000000,12.7296000,1084.9200000,6277.0000000,,,2021-06-04 01:36:26,2024-08-22 10:08:01
3043.01,360706000,PC,09h30m20.37s,142.5848620,-65d13m03.84s,-65.2177340,-2.1270000,3.1500000,2459357.1290970,2.3725483,1.5430000,5010.0000000,14.8302000,368.4420000,1220.0000000,13.3257000,1213.3200000,6019.0000000,3.8500000,2.0800000,2021-06-04 01:36:26,2024-08-22 10:08:01
3044.01,357538688,FP,09h10m11.78s,137.5490770,-63d24m23.79s,-63.4066090,-4.9860000,6.2230000,2459315.9130020,13.2681095,3.5540000,2140.0000000,11.9718000,91.8511000,862.0000000,11.5088000,737.3060000,6364.0000000,3.7500000,2.4800000,2021-06-04 01:36:26,2024-08-22 10:08:01
3045.01,344568128,PC,10h24m52.09s,156.2170540,-69d17m24.47s,-69.2901300,-10.7510000,4.6160000,2459356.1178140,2.3304358,3.5280000,9320.0000000,17.6763000,5011.2500000,2343.0000000,11.8172000,835.7850000,7763.0000000,4.2100000,1.7700000,2021-06-04 01:36:26,2025-05-17 12:03:19
3046.01,323966987,PC,11h47m42.76s,176.9281720,-60d04m07.94s,-60.0688720,-14.3260000,1.8100000,2459357.0333350,4.1343989,3.0510000,18320.0000000,18.5459000,503.5110000,1319.0000000,13.1849000,803.7090000,6320.0000000,4.2700000,1.3500000,2021-06-04 01:36:27,2024-08-22 10:08:01
3047.01,316652224,PC,11h27m49.55s,171.9564400,-61d31m52.4s,-61.5312210,-7.7670000,4.1020000,2459355.4679470,2.7020875,3.1160000,10040.0000000,15.6063000,3103.6500000,2079.0000000,13.1043000,1270.0700000,7798.0000000,4.3100000,1.5700000,2021-06-04 01:36:27,2024-08-22 10:08:01
3048.01,304426002,PC,11h51m11.07s,177.7961450,-65d19m00.58s,-65.3168290,-6.6520000,0.6950000,2459358.7504110,5.7672677,4.1730000,29540.0000000,,,,12.3662000,4849.8700000,,,,2021-06-04 01:36:27,2024-08-22 10:08:01
3049.01,303867090,FP,09h20m52.78s,140.2199140,-69d47m30.05s,-69.7916810,14.5670000,-0.9710000,2459359.4468340,1.3168344,0.7330000,3640.0000000,,184.6820000,1027.0000000,12.4092000,459.0560000,5211.7000000,,,2021-06-04 01:36:27,2024-08-22 10:08:01
305.01,102030574,PC,01h03m22.73s,15.8447040,-44d42m20.97s,-44.7058260,5.3010000,-10.5280000,2458364.1008300,9.9491500,3.9680000,22920.0000000,24.5989000,110.8660000,903.0000000,12.3294000,689.8830000,5852.0000000,4.0300000,1.6500000,2018-12-20 19:43:30,2025-06-04 10:08:01
3050.01,302003748,PC,08h45m54.16s,131.4756580,-67d24m42.15s,-67.4117080,-9.0720000,-2.5040000,2459991.6512870,5.9397250,1.4810000,6600.0000000,14.4394000,76.1581000,822.0000000,12.7985000,690.7120000,5568.0000000,4.0500000,1.5500000,2021-06-04 01:36:27,2024-08-22 10:08:01
3051.01,288224503,PC,12h29m15.63s,187.3151310,-51d00m14.11s,-51.0039200,-6.0820000,-0.4180000,2459327.1607310,2.9489639,2.2780000,2730.0000000,11.3327000,779.0010000,1471.0000000,12.0770000,851.9760000,6506.0000000,3.9000000,2.1500000,2021-06-04 01:36:27,2024-08-22 10:08:01
3052.01,287584141,PC,12h18m27.06s,184.6127590,-56d00m07.66s,-56.0021270,2.4930000,-4.6460000,2459330.9147280,2.3097953,3.1850000,4000.0000000,12.6197000,3845.9000000,2193.0000000,12.5285000,1049.0500000,7300.0000000,4.0500000,2.0100000,2021-06-04 01:36:27,2024-08-22 10:08:01
3053.01,269859655,PC,09h54m17.57s,148.5732220,-64d17m48.85s,-64.2969040,-38.4830000,4.6880000,2459358.5075150,2.9919962,2.6140000,17170.0000000,13.6621000,329.8490000,1187.0000000,12.4041000,337.6270000,5247.0000000,4.3900000,1.0100000,2021-06-04 01:36:28,2024-08-22 10:08:01
3054.01,267712001,PC,11h45m09.98s,176.2915710,-55d29m55.63s,-55.4987870,-14.0560000,-19.2620000,2459330.0296300,2.8281656,3.1500000,22180.0000000,17.6399000,1162.4400000,1654.0000000,12.8798000,718.1330000,6412.2000000,,1.1600000,2021-06-04 01:36:28,2024-08-22 10:08:01
3055.01,160522555,PC,12h37m53.69s,189.4737020,-49d06m54.67s,-49.1151850,-19.2200000,-3.2350000,2458621.9886870,1.3071566,1.1080000,3100.0000000,11.1657000,2913.5200000,2046.0000000,12.3858000,405.8190000,5958.0000000,4.5100000,0.9600000,2021-06-04 01:36:28,2024-08-22 10:08:01
3056.01,67798337,PC,12h22m39.48s,185.6645010,-58d25m44.79s,-58.4291080,-8.4770000,-0.4630000,2459357.5573170,1.8092906,1.9830000,15830.0000000,23.2306000,1647.2200000,1774.0000000,13.2765000,1181.1900000,6905.0000000,4.1200000,1.7700000,2021-06-04 01:36:28,2024-08-22 10:08:01
3057.01,67622702,APC,12h09m03.32s,182.2638180,-55d23m40.34s,-55.3945390,-9.0670000,-1.2100000,2459332.0966310,0.5800700,1.3380000,16320.0000000,16.4382000,7501.7500000,2592.0000000,13.4444000,1034.6500000,6875.0000000,4.3700000,1.3300000,2021-06-04 01:36:28,2024-08-22 10:08:01
3058.01,464711858,PC,10h27m46.44s,156.9434890,-56d45m37.56s,-56.7604330,-26.5000000,12.1000000,2460042.0460400,2.3483946,2.3750000,2930.0000000,19.5614000,5427.9500000,2391.0000000,12.5068000,810.5830000,6155.0000000,3.9800000,1.8200000,2021-06-04 01:36:28,2024-08-22 10:08:01
3059.01,464067218,FP,10h21m13.81s,155.3075420,-58d32m13.24s,-58.5370110,,,2460015.0130780,1.3934565,2.8090000,2530.0000000,,544.5260000,1345.0000000,11.2012000,,3301.0000000,,,2021-06-04 01:36:28,2024-11-18 16:02:01
306.01,114749636,KP,23h56m45.96s,359.1915120,-22d09m11.64s,-22.1532320,-5.2950000,-6.9640000,2459089.5008230,4.6027498,4.2702334,7456.7037756,11.7236575,639.4922705,1282.5626085,11.7607000,436.0980000,5909.0000000,4.2100000,1.3408999,2018-12-20 19:43:30,2025-08-29 16:00:02
3060.01,463681005,FP,10h18m03.31s,154.5137750,-56d47m16.36s,-56.7878770,-7.6300000,3.4570000,2460014.8040700,0.5465391,1.6114979,3122.1584293,9.5365498,18187.3314373,2961.8427338,13.5552000,1298.6600000,6091.0000000,4.0500000,1.6605700,2021-06-04 01:36:29,2024-11-18 16:02:01
